psa_id,domain,subcategory,psa_text
PSA_07106,Health,Disease Prevention and Control,Support community health by choosing to store food safely and cook it thoroughly.
PSA_07107,Health,Disease Prevention and Control,Ministry of Health recommends that members of the public report suspected disease outbreaks to health authorities.
PSA_07108,Health,Maternal and Child Health,"For better immunization records, keep the child's immunization records safe."
PSA_07109,Health,Disease Prevention and Control,Stay safe from mosquito-borne diseases. Use insecticide-treated mosquito nets every night.
PSA_07110,Health,Public Health Campaigns,This message is for parents: adopt healthy eating habits.
PSA_07111,Health,Maternal and Child Health,Ensure children receive all routine immunizations before the effects of measles become more serious.
PSA_07112,Health,Mental Health Awareness,Protect caregivers from social isolation. Listen without judgment to people experiencing distress.
PSA_07113,Health,Maternal and Child Health,"Support prevention, early care, and healthy living. Take newborns for scheduled health check-ups."
PSA_07114,Health,Healthcare Access,Public hospitals advise patients in specialist clinics to seek referrals through recognized health facilities.
PSA_07115,Health,Maternal and Child Health,"When signs of childhood infections appear, ensure children receive all routine immunizations."
PSA_07116,Health,Public Health Campaigns,Attend free health screening events and encourage others to do the same.
PSA_07117,Health,Maternal and Child Health,Avoid the dangers of childhood infections: ensure children receive all routine immunizations.
PSA_07118,Health,Disease Prevention and Control,This message is for residents of affected areas: complete all prescribed medication.
PSA_07119,Health,Public Health Campaigns,"When signs of high blood pressure appear, check your blood pressure regularly."
PSA_07120,Health,Disease Prevention and Control,Report suspected disease outbreaks to health authorities to strengthen community health.
PSA_07121,Health,Maternal and Child Health,"Together, we can help prevent respiratory infection. Monitor children for signs of illness."
PSA_07122,Health,Disease Prevention and Control,Reduce the risk of the spread of preventable infections: complete all prescribed medication.
PSA_07123,Health,Disease Prevention and Control,Do not wait for health problems to worsen. Use insecticide-treated mosquito nets every night.
PSA_07124,Health,Public Health Campaigns,Rural residents: Maintain a clean home and neighbourhood.
PSA_07125,Health,Maternal and Child Health,Do your part to reduce the risk of newborn complications. Deliver at a recognized health facility.
PSA_07126,Health,Disease Prevention and Control,Help reduce the risk of cholera in homes: wash your hands regularly with soap and clean water.
PSA_07127,Health,Maternal and Child Health,Everyone has a role in preventing weakened immunity. Provide children with a balanced diet.
PSA_07128,Health,Maternal and Child Health,Community health services advise families with young children in rural communities to provide children with a balanced diet.
PSA_07129,Health,Maternal and Child Health,Seek treatment promptly when a child has difficulty breathing to help prevent breathing complications.
PSA_07130,Health,Healthcare Access,Community health services advise older adults in public hospitals to keep all medical appointment dates.
PSA_07131,Health,Public Health Campaigns,Everyone has a role in preventing high blood pressure. Adopt healthy eating habits.
PSA_07132,Health,Disease Prevention and Control,School communities: Seek medical attention when symptoms appear.
PSA_07133,Health,Disease Prevention and Control,Ministry of Health reminds residents of affected areas to report suspected disease outbreaks to health authorities.
PSA_07134,Health,Public Health Campaigns,Ministry of Health warns that preventable infections may affect older adults. Seek screening for common preventable diseases.
PSA_07135,Health,Disease Prevention and Control,"Together, we can help prevent tuberculosis. Seek medical attention when symptoms appear."
PSA_07136,Health,Healthcare Access,Good health insurance begins with responsible action: register for available public health insurance programmes.
PSA_07137,Health,Maternal and Child Health,Deliver at a recognized health facility to strengthen maternal safety.
PSA_07138,Health,Healthcare Access,Early detection can improve health outcomes. Report suspected counterfeit medicines to the authorities.
PSA_07139,Health,Healthcare Access,Report suspected counterfeit medicines to the authorities and follow verified advice from Ministry of Health.
PSA_07140,Health,Public Health Campaigns,Local government authorities encourage members of the public to maintain a clean home and neighbourhood.
PSA_07141,Health,Maternal and Child Health,"Together, we can help prevent unsafe family-planning information. Seek advice about family planning from qualified providers."
PSA_07142,Health,Healthcare Access,Protect parents and caregivers from incorrect medicine use. Use medicines only as prescribed by qualified professionals.
PSA_07143,Health,Public Health Campaigns,"For better early detection, check your blood pressure regularly."
PSA_07144,Health,Mental Health Awareness,County Mental Health Services advise community leaders in homes to listen without judgment to people experiencing distress.
PSA_07145,Health,Maternal and Child Health,Nutrition support programmes recommend that pregnant women take prescribed supplements as directed.
PSA_07146,Health,Maternal and Child Health,Be alert to undiagnosed health conditions during pregnancy and attend all scheduled antenatal clinic visits.
PSA_07147,Health,Healthcare Access,Use medicines only as prescribed by qualified professionals as part of good primary healthcare.
PSA_07148,Health,Public Health Campaigns,"Parents, remember to participate in official vaccination campaigns."
PSA_07149,Health,Disease Prevention and Control,Help reduce the risk of water-borne disease in schools: wash your hands regularly with soap and clean water.
PSA_07150,Health,Mental Health Awareness,County Mental Health Services advise community leaders in community centres to listen without judgment to people experiencing distress.
PSA_07151,Health,Disease Prevention and Control,Local health authorities recommend that food handlers store food safely and cook it thoroughly.
PSA_07152,Health,Maternal and Child Health,Public hospitals: Take prescribed supplements as directed to reduce the risk of poor maternal nutrition.
PSA_07153,Health,Maternal and Child Health,Stay safe from maternal health complications. Seek advice about family planning from qualified providers.
PSA_07154,Health,Maternal and Child Health,Help protect families with young children by choosing to keep the child's immunization records safe.
PSA_07155,Health,Maternal and Child Health,Challenge misinformation and follow verified health guidance. Seek advice about family planning from qualified providers.
PSA_07156,Health,Disease Prevention and Control,Make infection prevention part of everyday life. Drink treated or boiled water.
PSA_07157,Health,Maternal and Child Health,Make iron supplementation part of everyday life. Take prescribed supplements as directed.
PSA_07158,Health,Maternal and Child Health,Community health centres advise young adults to seek advice about family planning from qualified providers.
PSA_07159,Health,Public Health Campaigns,County Department of Health advises workers to check your blood pressure regularly.
PSA_07160,Health,Maternal and Child Health,Everyone has a role in preventing poor infant growth. Take newborns for scheduled health check-ups.
PSA_07161,Health,Maternal and Child Health,Families with young children are encouraged to keep the child's immunization records safe.
PSA_07162,Health,Healthcare Access,Prioritize emergency care. Use official emergency medical contacts.
PSA_07163,Health,Maternal and Child Health,Help protect caregivers by choosing to monitor children for signs of illness.
PSA_07164,Health,Maternal and Child Health,Ensure children receive all routine immunizations to protect families with young children from childhood infections.
PSA_07165,Health,Disease Prevention and Control,Seek medical attention when symptoms appear. Do not ignore the risk of influenza.
PSA_07166,Health,Disease Prevention and Control,Seek medical attention when symptoms appear and follow verified advice from public hospitals.
PSA_07167,Health,Maternal and Child Health,"If you suspect preventable maternal deaths, deliver at a recognized health facility."
PSA_07168,Health,Maternal and Child Health,Be alert to unplanned pregnancy and seek advice about family planning from qualified providers.
PSA_07169,Health,Maternal and Child Health,Parents of newborns are advised to take newborns for scheduled health check-ups.
PSA_07170,Health,Healthcare Access,Seek referrals through recognized health facilities to protect people living with chronic conditions from delayed medical treatment.
PSA_07171,Health,Disease Prevention and Control,Good outbreak control begins with responsible action: report suspected disease outbreaks to health authorities.
PSA_07172,Health,Healthcare Access,People living with chronic conditions are encouraged to keep all medical appointment dates.
PSA_07173,Health,Disease Prevention and Control,Report health concerns early. Cover your mouth and nose when coughing or sneezing.
PSA_07174,Health,Maternal and Child Health,Listen to qualified health professionals and attend all scheduled antenatal clinic visits.
PSA_07175,Health,Healthcare Access,Public hospitals advise people living with chronic conditions to seek early medical care before symptoms become severe.
PSA_07176,Health,Maternal and Child Health,Protect your community by choosing to deliver at a recognized health facility.
PSA_07177,Health,Healthcare Access,Avoid unsafe practices that increase the risk of delayed medical treatment. Seek early medical care before symptoms become severe.
PSA_07178,Health,Maternal and Child Health,Reduce the risk of unplanned pregnancy: seek advice about family planning from qualified providers.
PSA_07179,Health,Maternal and Child Health,Support mothers in accessing maternal healthcare. This guidance is intended for community leaders.
PSA_07180,Health,Disease Prevention and Control,Take action against malaria: use insecticide-treated mosquito nets every night.
PSA_07181,Health,Maternal and Child Health,"For better newborn care, take newborns for scheduled health check-ups."
PSA_07182,Health,Maternal and Child Health,Caregivers are advised to monitor children for signs of illness.
PSA_07183,Health,Maternal and Child Health,Take simple steps to protect your health: seek treatment promptly when a child has difficulty breathing.
PSA_07184,Health,Public Health Campaigns,Attend free health screening events to protect members of the public from cancer.
PSA_07185,Health,Maternal and Child Health,"For better timely treatment, monitor children for signs of illness."
PSA_07186,Health,Mental Health Awareness,"To support mental healthcare, seek professional mental health support when needed."
PSA_07187,Health,Maternal and Child Health,"Together, we can help prevent preventable childhood deaths. Seek treatment promptly when a child has difficulty breathing."
PSA_07188,Health,Healthcare Access,Prevent the spread of untreated chronic illness. Seek early medical care before symptoms become severe.
PSA_07189,Health,Healthcare Access,Early action helps prevent counterfeit medicines. Use medicines only as prescribed by qualified professionals.
PSA_07190,Health,Disease Prevention and Control,Avoid unsafe practices that increase the risk of tuberculosis. Cover your mouth and nose when coughing or sneezing.
PSA_07191,Health,Disease Prevention and Control,Community health services recommend that travellers cover your mouth and nose when coughing or sneezing.
PSA_07192,Health,Healthcare Access,Report suspected counterfeit medicines to the authorities as advised by County Department of Health.
PSA_07193,Health,Maternal and Child Health,"When signs of poor child growth appear, provide children with a balanced diet."
PSA_07194,Health,Healthcare Access,Protect yourself from unlicensed healthcare providers: verify that healthcare providers are properly licensed.
PSA_07195,Health,Maternal and Child Health,"If you suspect measles, ensure children receive all routine immunizations."
PSA_07196,Health,Healthcare Access,Support prevention efforts in health insurance offices. Register for available public health insurance programmes.
PSA_07197,Health,Disease Prevention and Control,Stay safe from COVID-19. Cover your mouth and nose when coughing or sneezing.
PSA_07198,Health,Maternal and Child Health,Child welfare clinics advise caregivers of infants to follow safe infant feeding practices.
PSA_07199,Health,Healthcare Access,Parents and caregivers are encouraged to report suspected counterfeit medicines to the authorities.
PSA_07200,Health,Disease Prevention and Control,County Department of Health urges market traders to store food safely and cook it thoroughly.
PSA_07201,Health,Public Health Campaigns,Community health services advise older adults in workplaces to check your blood pressure regularly.
PSA_07202,Health,Maternal and Child Health,Help prevent delayed treatment: monitor children for signs of illness.
PSA_07203,Health,Maternal and Child Health,Help protect families with newborn babies by choosing to follow safe infant feeding practices.
PSA_07204,Health,Maternal and Child Health,Breastfeeding mothers are encouraged to follow safe infant feeding practices.
PSA_07205,Health,Public Health Campaigns,Ministry of Health: Participate in official vaccination campaigns.
PSA_07206,Health,Maternal and Child Health,Protect caregivers from childhood illness. Monitor children for signs of illness.
PSA_07207,Health,Disease Prevention and Control,County Department of Health reminds residents of affected areas to drink treated or boiled water.
PSA_07208,Health,Public Health Campaigns,Prevent the spread of poor sanitation. Maintain a clean home and neighbourhood.
PSA_07209,Health,Disease Prevention and Control,"For better community health, report suspected disease outbreaks to health authorities."
PSA_07210,Health,Healthcare Access,Community health services warn that missed medical appointments may affect pregnant women. Keep all medical appointment dates.
PSA_07211,Health,Disease Prevention and Control,World Health Organization advises action against cholera: wash your hands regularly with soap and clean water.
PSA_07212,Health,Maternal and Child Health,Keep your community safe: deliver at a recognized health facility.
PSA_07213,Health,Maternal and Child Health,Support mothers in accessing maternal healthcare. Community health services remind community leaders to act early.
PSA_07214,Health,Maternal and Child Health,Nutrition support programmes advise breastfeeding mothers in rural communities to take prescribed supplements as directed.
PSA_07215,Health,Maternal and Child Health,Avoid the dangers of lack of skilled maternity care: support mothers in accessing maternal healthcare.
PSA_07216,Health,Maternal and Child Health,Community health services encourage everyone to provide children with a balanced diet.
PSA_07217,Health,Maternal and Child Health,Seek advice about family planning from qualified providers. Maternal health clinics remind women of reproductive age to act early.
PSA_07218,Health,Healthcare Access,Use medicines only as prescribed by qualified professionals. Seek official guidance from community health services when necessary.
PSA_07219,Health,Healthcare Access,Report suspected counterfeit medicines to the authorities to support medicine safety.
PSA_07220,Health,Maternal and Child Health,"To promote reproductive health, seek advice about family planning from qualified providers."
PSA_07221,Health,Mental Health Awareness,"To support emotional support, speak to a trusted adult or qualified counsellor when overwhelmed."
PSA_07222,Health,Mental Health Awareness,Protect yourself from social isolation: listen without judgment to people experiencing distress.
PSA_07223,Health,Disease Prevention and Control,Use insecticide-treated mosquito nets every night to strengthen vector control.
PSA_07224,Health,Maternal and Child Health,Attend all scheduled antenatal clinic visits before the effects of pregnancy complications become more serious.
PSA_07225,Health,Disease Prevention and Control,Protect parents and caregivers from water-borne disease. Drink treated or boiled water.
PSA_07226,Health,Disease Prevention and Control,"For better public hygiene, store food safely and cook it thoroughly."
PSA_07227,Health,Disease Prevention and Control,Ministry of Health recommends that vulnerable households use insecticide-treated mosquito nets every night.
PSA_07228,Health,Maternal and Child Health,Follow safe infant feeding practices to prevent avoidable harm.
PSA_07229,Health,Maternal and Child Health,Support prevention efforts in community health centres. Keep the child's immunization records safe.
PSA_07230,Health,Maternal and Child Health,Public hospitals encourage teachers to monitor children for signs of illness.
PSA_07231,Health,Mental Health Awareness,Licensed counselling centres recommend that young people speak to a trusted adult or qualified counsellor when overwhelmed.
PSA_07232,Health,Healthcare Access,Support prevention efforts in public hospitals. Use medicines only as prescribed by qualified professionals.
PSA_07233,Health,Public Health Campaigns,Community health services encourage everyone to maintain a clean home and neighbourhood.
PSA_07234,Health,Maternal and Child Health,Working together helps prevent respiratory infection. Monitor children for signs of illness.
PSA_07235,Health,Healthcare Access,Rural households are encouraged to seek early medical care before symptoms become severe.
PSA_07236,Health,Public Health Campaigns,Good health literacy begins with responsible action: follow verified health information.
PSA_07237,Health,Public Health Campaigns,Ministry of Health urges parents to adopt healthy eating habits.
PSA_07238,Health,Public Health Campaigns,"Together, we can help prevent late disease diagnosis. Seek screening for common preventable diseases."
PSA_07239,Health,Disease Prevention and Control,Wash your hands regularly with soap and clean water. Ministry of Health reminds market traders to act early.
PSA_07240,Health,Maternal and Child Health,Community health services urge parents to ensure children receive all routine immunizations.
PSA_07241,Health,Maternal and Child Health,Public hospitals: Ensure children receive all routine immunizations to reduce the risk of measles.
PSA_07242,Health,Public Health Campaigns,Seek screening for common preventable diseases to protect people living with chronic conditions from preventable infections.
PSA_07243,Health,Disease Prevention and Control,Access approved health services at public transport stations.
PSA_07244,Health,Maternal and Child Health,Child welfare clinics: Take newborns for scheduled health check-ups to reduce the risk of newborn illness.
PSA_07245,Health,Maternal and Child Health,Reduce the risk of pregnancy complications: seek immediate care when pregnancy danger signs appear.
PSA_07246,Health,Maternal and Child Health,"Support prevention, early care, and healthy living. Seek advice about family planning from qualified providers."
PSA_07247,Health,Maternal and Child Health,Public hospitals advise action against undiagnosed birth complications: take newborns for scheduled health check-ups.
PSA_07248,Health,Maternal and Child Health,"If you suspect maternal infection, seek immediate care when pregnancy danger signs appear."
PSA_07249,Health,Mental Health Awareness,Licensed counselling centres urge young people to speak to a trusted adult or qualified counsellor when overwhelmed.
PSA_07250,Health,Maternal and Child Health,Child welfare clinics encourage caregivers of infants to follow safe infant feeding practices.
PSA_07251,Health,Maternal and Child Health,Take newborns for scheduled health check-ups as advised by community health centres.
PSA_07252,Health,Disease Prevention and Control,Support prevention efforts in urban neighbourhoods. Ensure children receive routine immunization.
PSA_07253,Health,Disease Prevention and Control,Drink treated or boiled water. World Health Organization reminds members of the public to act early.
PSA_07254,Health,Public Health Campaigns,Adopt healthy eating habits to protect young people from diabetes.
PSA_07255,Health,Maternal and Child Health,Reduce the risk of preventable childhood deaths: seek treatment promptly when a child has difficulty breathing.
PSA_07256,Health,Maternal and Child Health,Families with young children are encouraged to ensure children receive all routine immunizations.
PSA_07257,Health,Healthcare Access,Community health services advise action against missed medical appointments: keep all medical appointment dates.
PSA_07258,Health,Disease Prevention and Control,Wash your hands regularly with soap and clean water as part of good sanitation.
PSA_07259,Health,Healthcare Access,Seek early medical care before symptoms become severe before the effects of delayed medical treatment become more serious.
PSA_07260,Health,Maternal and Child Health,Keep the child's immunization records safe as advised by child welfare clinics.
PSA_07261,Health,Public Health Campaigns,National vaccination programmes remind school communities to participate in official vaccination campaigns.
PSA_07262,Health,Disease Prevention and Control,Members of the public: Cover your mouth and nose when coughing or sneezing.
PSA_07263,Health,Public Health Campaigns,"For better risk reduction, adopt healthy eating habits."
PSA_07264,Health,Disease Prevention and Control,Avoid the dangers of infectious disease outbreaks: store food safely and cook it thoroughly.
PSA_07265,Health,Disease Prevention and Control,Follow guidance from public hospitals: ensure children receive routine immunization.
PSA_07266,Health,Maternal and Child Health,Prevent the spread of poor infant feeding. Follow safe infant feeding practices.
PSA_07267,Health,Healthcare Access,Use trusted sources when learning about unsafe online medical advice. Verify that healthcare providers are properly licensed.
PSA_07268,Health,Maternal and Child Health,Use trusted sources when learning about fever in children. Monitor children for signs of illness.
PSA_07269,Health,Disease Prevention and Control,Do not rely on rumours about water-borne disease. Wash your hands regularly with soap and clean water.
PSA_07270,Health,Disease Prevention and Control,Disease surveillance teams encourage everyone to report suspected disease outbreaks to health authorities.
PSA_07271,Health,Healthcare Access,Be alert to unsafe online medical advice and use medicines only as prescribed by qualified professionals.
PSA_07272,Health,Maternal and Child Health,Monitor children for signs of illness before the effects of childhood illness become more serious.
PSA_07273,Health,Mental Health Awareness,"Students, remember to speak to a trusted adult or qualified counsellor when overwhelmed."
PSA_07274,Health,Maternal and Child Health,Take action against lack of skilled maternity care: support mothers in accessing maternal healthcare.
PSA_07275,Health,Disease Prevention and Control,Public hospitals: Complete all prescribed medication to reduce the risk of the spread of preventable infections.
PSA_07276,Health,Maternal and Child Health,"To promote emergency child care, seek treatment promptly when a child has difficulty breathing."
PSA_07277,Health,Maternal and Child Health,Follow safe infant feeding practices. Seek official guidance from maternal health clinics when necessary.
PSA_07278,Health,Maternal and Child Health,Support healthy practices in rural communities. Take newborns for scheduled health check-ups.
PSA_07279,Health,Healthcare Access,Good health starts with simple actions. Use medicines only as prescribed by qualified professionals.
PSA_07280,Health,Disease Prevention and Control,Protect members of the public from mosquito-borne diseases. Remove stagnant water around homes.
PSA_07281,Health,Public Health Campaigns,Support healthy practices in schools. Avoid spreading unverified medical claims.
PSA_07282,Health,Healthcare Access,Use medicines only as prescribed by qualified professionals as part of good medicine safety.
PSA_07283,Health,Maternal and Child Health,Do not rely on rumours about pregnancy complications. Seek immediate care when pregnancy danger signs appear.
PSA_07284,Health,Public Health Campaigns,Protect yourself from high blood pressure: check your blood pressure regularly.
PSA_07285,Health,Public Health Campaigns,"Together, we can help prevent cancer. Attend free health screening events."
PSA_07286,Health,Disease Prevention and Control,School communities are advised to wash their handss regularly with soap and clean water.
PSA_07287,Health,Maternal and Child Health,"When signs of poor infant growth appear, follow safe infant feeding practices."
PSA_07288,Health,Public Health Campaigns,Ministry of Health recommends that parents adopt healthy eating habits.
PSA_07289,Health,Disease Prevention and Control,"To promote public hygiene, cover your mouth and nose when coughing or sneezing."
PSA_07290,Health,Disease Prevention and Control,"To support outbreak control, drink treated or boiled water."
PSA_07291,Health,Maternal and Child Health,"Support prevention, early care, and healthy living. Seek immediate care when pregnancy danger signs appear."
PSA_07292,Health,Disease Prevention and Control,Support healthy practices in rural communities. Remove stagnant water around homes.
PSA_07293,Health,Healthcare Access,Stay safe from unsafe online medical advice. Use medicines only as prescribed by qualified professionals.
PSA_07294,Health,Public Health Campaigns,Protect members of the public from late disease diagnosis. Seek screening for common preventable diseases.
PSA_07295,Health,Maternal and Child Health,Caregivers: Provide children with a balanced diet.
PSA_07296,Health,Healthcare Access,Support prevention efforts in local health centres. Use medicines only as prescribed by qualified professionals.
PSA_07297,Health,Healthcare Access,Protect others by making the safe choice to seek early medical care before symptoms become severe.
PSA_07298,Health,Disease Prevention and Control,Working together helps prevent influenza. Seek medical attention when symptoms appear.
PSA_07299,Health,Public Health Campaigns,County Department of Health recommends that members of the public maintain a clean home and neighbourhood.
PSA_07300,Health,Public Health Campaigns,Participate in official vaccination campaigns. This guidance is intended for parents.
PSA_07301,Health,Maternal and Child Health,Every community can reduce the risk of newborn illness. Take newborns for scheduled health check-ups.
PSA_07302,Health,Public Health Campaigns,Use trusted sources when learning about late disease diagnosis. Check your blood pressure regularly.
PSA_07303,Health,Maternal and Child Health,Community health centres encourage everyone to take newborns for scheduled health check-ups.
PSA_07304,Health,Maternal and Child Health,Community health centres: Seek advice about family planning from qualified providers.
PSA_07305,Health,Disease Prevention and Control,Stay safe from measles. Report suspected disease outbreaks to health authorities.
PSA_07306,Health,Disease Prevention and Control,Protect yourself from food-borne illness: wash your hands regularly with soap and clean water.
PSA_07307,Health,Maternal and Child Health,Early action helps prevent preventable maternal deaths. Support mothers in accessing maternal healthcare.
PSA_07308,Health,Maternal and Child Health,Ensure children receive all routine immunizations to protect families and communities.
PSA_07309,Health,Disease Prevention and Control,Community health services urge community leaders to remove stagnant water around homes.
PSA_07310,Health,Maternal and Child Health,Avoid the dangers of poor maternal nutrition: take prescribed supplements as directed.
PSA_07311,Health,Healthcare Access,Ministry of Health advises members of the public to register for available public health insurance programmes.
PSA_07312,Health,Disease Prevention and Control,Small actions can reduce the risk of mosquito-borne diseases. Remove stagnant water around homes.
PSA_07313,Health,Maternal and Child Health,Community health centres recommend that families seek advice about family planning from qualified providers.
PSA_07314,Health,Public Health Campaigns,Seek screening for common preventable diseases and follow verified advice from Ministry of Health.
PSA_07315,Health,Maternal and Child Health,Child welfare clinics remind parents to keep the child's immunization records safe.
PSA_07316,Health,Maternal and Child Health,Be alert to measles and ensure children receive all routine immunizations.
PSA_07317,Health,Maternal and Child Health,Seek advice about family planning from qualified providers before the effects of unsafe family-planning information become more serious.
PSA_07318,Health,Mental Health Awareness,County Mental Health Services advise students to speak to a trusted adult or qualified counsellor when overwhelmed.
PSA_07319,Health,Public Health Campaigns,Working together helps prevent diabetes. Attend free health screening events.
PSA_07320,Health,Public Health Campaigns,Ministry of Health urges people living with chronic conditions to adopt healthy eating habits.
PSA_07321,Health,Healthcare Access,Follow guidance from County Department of Health: report suspected counterfeit medicines to the authorities.
PSA_07322,Health,Maternal and Child Health,Every community can reduce the risk of unsafe family-planning information. Seek advice about family planning from qualified providers.
PSA_07323,Health,Disease Prevention and Control,Use insecticide-treated mosquito nets every night to protect members of the public from mosquito-borne diseases.
PSA_07324,Health,Public Health Campaigns,Adopt healthy eating habits to strengthen healthy living.
PSA_07325,Health,Maternal and Child Health,Protect future generations by choosing to ensure children receive all routine immunizations.
PSA_07326,Health,Disease Prevention and Control,Remove stagnant water around homes before the effects of malaria become more serious.
PSA_07327,Health,Public Health Campaigns,World Health Organization advises action against low vaccination coverage: participate in official vaccination campaigns.
PSA_07328,Health,Healthcare Access,Public hospitals urge older adults to use medicines only as prescribed by qualified professionals.
PSA_07329,Health,Healthcare Access,Public hospitals urge members of the public to seek early medical care before symptoms become severe.
PSA_07330,Health,Maternal and Child Health,Help prevent food-borne illness in infants: follow safe infant feeding practices.
PSA_07331,Health,Maternal and Child Health,Take action against loss of medical records: keep the child's immunization records safe.
PSA_07332,Health,Mental Health Awareness,School counselling departments recommend that young people speak to a trusted adult or qualified counsellor when overwhelmed.
PSA_07333,Health,Healthcare Access,Use medicines only as prescribed by qualified professionals. Community health services remind members of the public to act early.
PSA_07334,Health,Disease Prevention and Control,Local health authorities recommend that members of the public drink treated or boiled water.
PSA_07335,Health,Maternal and Child Health,Support healthier communities by choosing to provide children with a balanced diet.
PSA_07336,Health,Disease Prevention and Control,World Health Organization: Cover your mouth and nose when coughing or sneezing to reduce the risk of COVID-19.
PSA_07337,Health,Maternal and Child Health,"When there is a risk of unsafe family-planning information, seek advice about family planning from qualified providers."
PSA_07338,Health,Maternal and Child Health,Every household can support better health by choosing to attend all scheduled antenatal clinic visits.
PSA_07339,Health,Healthcare Access,Public hospitals urge older adults to keep all medical appointment dates.
PSA_07340,Health,Healthcare Access,Ministry of Health recommends that members of the public register for available public health insurance programmes.
PSA_07341,Health,Disease Prevention and Control,Protect yourself from infectious disease outbreaks: wash your hands regularly with soap and clean water.
PSA_07342,Health,Maternal and Child Health,Stay safe from closely spaced pregnancies. Seek advice about family planning from qualified providers.
PSA_07343,Health,Healthcare Access,Healthy habits can reduce the risk of health insurance fraud. Register for available public health insurance programmes.
PSA_07344,Health,Disease Prevention and Control,Help prevent infectious disease outbreaks: ensure children receive routine immunization.
PSA_07345,Health,Disease Prevention and Control,Ministry of Health recommends that healthcare workers cover your mouth and nose when coughing or sneezing.
PSA_07346,Health,Disease Prevention and Control,Do your part to reduce the risk of food-borne illness. Store food safely and cook it thoroughly.
PSA_07347,Health,Maternal and Child Health,"If you suspect anaemia during pregnancy, take prescribed supplements as directed."
PSA_07348,Health,Maternal and Child Health,Reduce the risk of low birth weight: take prescribed supplements as directed.
PSA_07349,Health,Maternal and Child Health,Take newborns for scheduled health check-ups.
PSA_07350,Health,Disease Prevention and Control,Protect yourself from infectious disease outbreaks: seek medical attention when symptoms appear.
PSA_07351,Health,Disease Prevention and Control,Members of the public are encouraged to drink treated or boiled water.
PSA_07352,Health,Maternal and Child Health,"Families with young children, remember to provide children with a balanced diet."
PSA_07353,Health,Healthcare Access,Avoid unsafe practices that increase the risk of failure to seek preventive care. Seek early medical care before symptoms become severe.
PSA_07354,Health,Disease Prevention and Control,Everyone has a role in preventing malaria. Use insecticide-treated mosquito nets every night.
PSA_07355,Health,Disease Prevention and Control,Choose healthy behaviours every day. Store food safely and cook it thoroughly.
PSA_07356,Health,Maternal and Child Health,Protect those around you from fever in children. Monitor children for signs of illness.
PSA_07357,Health,Maternal and Child Health,Community health services advise parents to provide children with a balanced diet.
PSA_07358,Health,Disease Prevention and Control,Ministry of Health advises action against the spread of preventable infections: ensure children receive routine immunization.
PSA_07359,Health,Maternal and Child Health,County Department of Health urges families preparing for childbirth to deliver at a recognized health facility.
PSA_07360,Health,Maternal and Child Health,Take newborns for scheduled health check-ups to protect new mothers from poor infant growth.
PSA_07361,Health,Maternal and Child Health,Be alert to maternal illness and attend all scheduled antenatal clinic visits.
PSA_07362,Health,Healthcare Access,Register for available public health insurance programmes to help prevent high treatment costs.
PSA_07363,Health,Disease Prevention and Control,Stay safe from tuberculosis. Seek medical attention when symptoms appear.
PSA_07364,Health,Maternal and Child Health,Take prescribed supplements as directed to support iron supplementation.
PSA_07365,Health,Healthcare Access,Good health service access begins with responsible action: seek early medical care before symptoms become severe.
PSA_07366,Health,Healthcare Access,Avoid the dangers of untreated chronic illness: seek referrals through recognized health facilities.
PSA_07367,Health,Public Health Campaigns,World Health Organization reminds members of the public to seek screening for common preventable diseases.
PSA_07368,Health,Public Health Campaigns,"When signs of high blood pressure appear, attend free health screening events."
PSA_07369,Health,Maternal and Child Health,Stay safe from unplanned pregnancy. Seek advice about family planning from qualified providers.
PSA_07370,Health,Maternal and Child Health,"Caregivers, remember to seek treatment promptly when a child has difficulty breathing."
PSA_07371,Health,Mental Health Awareness,Help reduce the risk of emotional distress in schools: speak to a trusted adult or qualified counsellor when overwhelmed.
PSA_07372,Health,Public Health Campaigns,Check your blood pressure regularly and follow verified advice from County Department of Health.
PSA_07373,Health,Disease Prevention and Control,Early action helps prevent water-borne disease. Drink treated or boiled water.
PSA_07374,Health,Maternal and Child Health,Public hospitals warn that respiratory infection may affect parents. Monitor children for signs of illness.
PSA_07375,Health,Disease Prevention and Control,Early action helps prevent measles. Ensure children receive routine immunization.
PSA_07376,Health,Public Health Campaigns,Prevent the spread of diabetes. Adopt healthy eating habits.
PSA_07377,Health,Disease Prevention and Control,Wash your hands regularly with soap and clean water. World Health Organization reminds members of the public to act early.
PSA_07378,Health,Mental Health Awareness,Speak to a trusted adult or qualified counsellor when overwhelmed. Licensed counselling centres remind students to act early.
PSA_07379,Health,Maternal and Child Health,County Department of Health urges families to support mothers in accessing maternal healthcare.
PSA_07380,Health,Disease Prevention and Control,Ministry of Health: Remove stagnant water around homes to reduce the risk of malaria.
PSA_07381,Health,Healthcare Access,Members of the public are encouraged to use official emergency medical contacts.
PSA_07382,Health,Disease Prevention and Control,Use insecticide-treated mosquito nets every night as advised by World Health Organization.
PSA_07383,Health,Disease Prevention and Control,Public hospitals advise parents and caregivers in urban neighbourhoods to ensure children receive routine immunization.
PSA_07384,Health,Disease Prevention and Control,Small actions can reduce the risk of cholera. Wash your hands regularly with soap and clean water.
PSA_07385,Health,Maternal and Child Health,Prevent the spread of lack of skilled maternity care. Support mothers in accessing maternal healthcare.
